SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,DebtRatio,NumberOfDependents,TotalLate,TotalCreditLines,MonthlyIncome_log
0,0.510744628,39,0.875105914,2.0,2,12,8.682877107057168
0,0.03139686,71,0.002695055,0.0,0,3,8.912069097970134
0,0.0,31,0.490572506,0.0,0,7,7.978310969867722
0,0.020033332,52,0.141984224,0.0,1,8,9.105090961257085
0,0.012332922,66,0.002339928,0.0,0,1,8.45553053102413
0,0.142897383,68,0.385422419,0.0,0,9,9.111072370317514
0,0.065911616,31,0.171068362,0.0,0,11,9.127067452782361
1,0.57419446,49,121.0,0.0,0,6,8.594339400592892
0,0.0,59,0.246844144,0.0,0,5,8.987321812850125
0,0.673833154,56,0.256701557,0.0,0,7,8.966228514225776
0,0.9999999,31,0.108478341,2.0,0,1,7.901377353792616
0,0.305642766,56,0.318981236,0.0,0,17,9.741027444837728
0,0.652828033,64,0.35244126,0.0,2,8,8.699681400989514
0,0.255072999,54,0.616095976,0.0,0,12,8.294299608857235
0,0.005099898,62,7.0,0.0,0,3,8.594339400592892
0,0.499052734,46,0.63192101,1.0,0,14,8.987321812850125
0,0.062329178,40,0.177254739,0.0,0,8,8.476579508530941
0,0.203328079,58,0.313083184,1.0,0,8,8.52456594574565
0,0.014766959,67,2.0,0.0,0,2,8.594339400592892
0,0.884775843,32,0.188830167,0.0,0,6,8.853808274977197
0,0.181087506,54,0.28834059,0.0,0,22,8.732465848349879
0,1.069883527,41,0.212540193,3.0,4,6,8.04237800517328
0,0.339197782,55,0.320266624,3.0,0,11,8.748463629942055
0,0.065448596,53,0.242683054,2.0,0,10,9.169622538697624
0,0.9999999,67,454.0,0.0,0,6,8.594339400592892
0,0.324184375,81,0.467122118,0.0,2,15,8.164225652265827
0,0.0,42,0.0,2.0,0,2,8.995784837848506
0,0.572216477,44,0.425840708,0.0,3,7,7.946263643580541
0,0.0,56,880.0,0.0,0,3,8.594339400592892
0,0.031542254,59,0.424900724,0.0,0,22,8.361941906144946
0,0.429305913,25,0.580559254,0.0,0,3,6.621405651764134
0,0.11911762,77,0.073048827,0.0,0,5,7.8636512654486515
0,0.157202594,39,0.627189583,2.0,0,11,8.771990436532242
0,0.181546348,51,0.468881006,4.0,1,7,8.03947991910045
0,0.353603512,76,260.0,0.0,0,4,8.594339400592892
0,0.019999259,59,250.0,0.0,0,3,8.594339400592892
0,0.359744105,40,0.332089055,2.0,1,10,8.922791623969637
0,0.625523405,54,0.719064047,0.0,0,14,8.80492526261806
0,0.17727829,65,0.02413417,0.0,0,2,8.900276348631271
0,0.44244956,38,0.036990752,0.0,2,3,8.294299608857235
0,0.944997879,36,0.861536482,2.0,0,15,8.958154135209242
0,0.896777171,54,0.235254915,0.0,2,5,8.006700845440367
0,0.961648974,33,0.396450939,3.0,0,8,9.167432870964907
0,0.37919052,69,0.457814419,0.0,0,5,8.648396877031582
0,0.093176008,73,81.0,0.0,0,9,8.594339400592892
0,1.239043825,57,0.196728188,1.0,6,3,7.776535028185241
0,0.861211129,43,0.786309674,1.0,0,12,8.28374674710613
0,0.0,74,0.291427356,0.0,0,11,8.45553053102413
0,0.031308619,35,0.74385123,0.0,0,15,8.111928063310739
0,0.9999999,30,0.308473253,1.0,0,3,7.848153086199526
0,0.042742003,52,0.113058762,2.0,0,14,9.954703343920398
0,0.537929479,25,0.337110482,0.0,0,9,8.063692634269517
0,0.288680601,65,0.236287281,0.0,0,20,9.364605330987612
0,0.067109313,56,155.0,0.0,0,9,8.594339400592892
1,0.019279214,79,0.378515757,0.0,4,13,7.989899374942939
1,0.9999999,26,0.105526243,0.0,1,2,8.188966863648876
0,0.366464904,64,0.236576445,0.0,0,11,8.82981174915805
0,0.19594065,32,0.597915762,1.0,2,4,7.741967899820685
0,0.018157098,28,0.142780963,0.0,2,18,8.922791623969637
0,0.697733608,39,0.230115361,1.0,1,2,8.099857910737585
0,0.088769698,35,0.165872596,0.0,0,11,8.64241515616962
0,0.0,45,0.211162622,0.0,0,8,9.305741456739435
0,0.9999999,25,0.0,2.0,0,0,7.627057417018934
0,0.065632852,85,0.015196961,0.0,0,9,8.517393171418904
0,0.150141643,28,0.448134481,0.0,0,15,8.89795568688403
0,0.465521661,29,0.169165705,0.0,2,4,7.8636512654486515
0,0.0,68,0.307572057,1.0,0,6,9.23356849809539
0,0.0,35,0.257005604,0.0,0,6,7.130098510125578
0,0.639680008,37,0.391363948,4.0,0,5,7.978653729082731
0,0.615294648,84,0.781072976,0.0,0,13,8.006700845440367
0,0.317172045,34,1.016348774,1.0,0,9,7.00397413672268
0,0.034807341,44,0.532023399,3.0,0,19,8.80492526261806
0,0.030261831,40,0.239173884,1.0,0,8,7.313886831633462
0,0.854067816,39,0.225746762,0.0,1,7,8.931419805192975
0,0.053132263,34,29.0,0.0,0,2,8.594339400592892
1,0.9999999,42,0.0,2.0,0,0,8.006700845440367
0,0.478946784,33,0.268184342,2.0,0,4,7.496097345175956
0,0.013853321,52,0.200334143,2.0,0,6,8.792397742356906
0,0.047177954,69,0.177763343,0.0,0,17,9.13097243659261
0,0.131347639,62,0.391025641,1.0,1,11,7.614805364711073
0,0.0,54,0.502727131,0.0,0,12,8.766705997750515
0,0.085250646,43,0.267497308,0.0,1,12,8.77971129020447
0,0.692564049,54,0.038062284,0.0,0,2,7.8636512654486515
0,0.973893303,34,0.28061375,0.0,0,10,9.226902460275161
0,0.001684211,49,0.205466315,2.0,0,10,8.335911094196945
0,0.112302008,58,0.346765098,1.0,1,25,9.185330208972015
0,0.0,64,571.0,0.0,0,6,8.594339400592892
0,0.177562973,50,0.525947405,0.0,0,10,9.210440366976517
0,0.035522964,52,0.364617351,3.0,0,6,8.85978949474541
0,0.697907814,51,0.950451722,1.0,0,20,8.865593998902725
0,0.887587488,23,0.302158273,0.0,0,5,7.642524134232902
0,0.324847861,70,0.131974963,0.0,2,8,8.923857580099885
0,0.177813809,37,0.508039357,0.0,0,7,8.334951631422454
0,0.033058468,49,0.229486145,2.0,0,7,8.220672170297252
0,0.105988417,53,0.41869469,1.0,0,8,8.598588829620232
0,0.0,72,0.092664886,0.0,0,5,8.490233009833455
0,0.600617514,46,0.222482858,2.0,0,14,9.31325790598287
0,0.30720095,59,0.218169698,0.0,0,16,9.259225769705994
0,0.096380724,47,440.0,0.0,0,3,8.594339400592892
0,0.19931715,60,0.599675041,0.0,0,18,8.987321812850125
0,0.036795795,45,644.0,1.0,1,5,8.594339400592892
0,0.089577756,63,0.064755738,0.0,0,7,9.259225769705994
0,0.9999999,62,0.323470612,0.0,1,3,7.824445930877619
0,0.862744066,53,0.219733333,0.0,0,8,8.229511118964457
0,0.00084246,72,0.0,0.0,0,3,8.594339400592892
1,0.315786384,48,0.504326091,2.0,4,13,8.556606193773073
0,0.250637468,28,0.06277489,0.0,0,6,7.824445930877619
1,0.561098466,50,0.066514806,2.0,2,5,9.485696794737327
1,0.079359691,74,0.29333838,0.0,1,20,8.572438665642215
1,0.26335175,74,0.780474502,0.0,0,12,8.207129168071326
0,0.000509236,70,0.010930351,0.0,0,7,8.277411998949004
0,0.935536996,35,0.180413917,1.0,0,7,8.805075243870684
0,0.0,56,0.0,0.0,0,4,8.594339400592892
0,0.204254698,47,0.343412527,2.0,2,11,9.433563920090563
0,0.036750603,73,47.0,0.0,0,7,8.594339400592892
0,0.111847544,56,0.282960818,0.0,0,11,9.310276200588783
1,0.626481574,46,0.738863057,0.0,0,32,9.498072443178005
0,0.183682568,28,0.063008603,1.0,0,3,8.366602832783736
0,0.122511079,45,693.0,1.0,0,21,8.594339400592892
0,0.148718884,32,0.152358183,0.0,0,9,8.434028950155469
0,0.9999999,32,0.273001241,2.0,0,8,8.637816633739977
0,0.381677381,49,0.801324503,1.0,0,11,7.907651594711089
0,0.422533716,59,2.492744276,0.0,0,10,8.03947991910045
0,0.199028606,46,0.47453808,4.0,6,11,9.091106284052485
0,0.62321256,49,0.383282229,0.0,1,13,8.922791623969637
0,0.122421369,59,0.276423521,0.0,0,30,9.282474969735382
0,0.03889611,69,0.180819653,0.0,0,9,9.737078714202223
0,0.544241593,47,0.423625255,0.0,1,14,8.594339400592892
0,0.036664727,54,0.248644742,1.0,0,6,9.024131268455035
0,0.082867545,93,0.028379432,0.0,0,3,9.721185995542177
0,0.600133289,40,54.0,0.0,0,2,8.594339400592892
0,0.676420903,43,0.098596332,0.0,1,7,9.086363192156472
0,0.791722138,88,0.258303773,0.0,0,4,8.03947991910045
0,0.008493805,37,0.044461286,0.0,0,4,8.976767625171433
0,0.036473736,43,0.161007249,0.0,0,4,7.8713112033234065
0,0.9999999,34,0.293141372,0.0,0,7,8.517393171418904
0,0.779405081,28,1.076923077,2.0,0,10,7.409136443920128
0,0.083343939,57,0.175456136,0.0,0,9,8.294299608857235
0,0.0,40,0.26113299,0.0,1,3,8.101980731853192
0,0.006356147,60,0.00193382,0.0,0,4,8.445482343862237
0,0.436927179,31,0.164579606,2.0,0,4,8.272059622210412
0,0.707087838,39,0.478440638,0.0,1,11,8.532869670801245
0,0.006315125,34,0.008040574,0.0,0,5,8.997642078523512
0,0.493149661,50,0.290397582,0.0,0,6,8.366602832783736
0,0.042269074,80,0.012975963,0.0,0,5,8.45553053102413
0,0.0,36,0.331160011,0.0,0,5,8.210939733379021
0,0.015982919,70,0.004190077,0.0,0,14,9.259225769705994
0,0.664444696,36,0.652054795,3.0,3,9,7.691656822810547
0,0.731745918,57,0.180088163,0.0,0,13,9.137877200242468
0,0.348800403,53,0.571116928,2.0,0,10,8.430327258394575
0,0.437186552,37,0.430443395,1.0,1,9,8.789203094473724
0,0.252582473,27,0.03715847,1.0,1,5,8.764834214330834
0,0.855653363,34,0.219018833,1.0,6,7,8.366602832783736
0,0.002462521,74,0.220352782,0.0,0,17,8.212025804623437
1,0.120994617,59,0.296491471,1.0,2,13,8.88336291691676
0,0.791699576,51,0.359323378,2.0,0,13,8.931551966694522
0,0.006850583,60,0.084381939,0.0,0,6,7.208600337960199
0,0.043431539,89,0.148617128,0.0,0,10,8.006700845440367
0,0.964373009,32,1.348879467,0.0,0,9,7.409136443920128
0,0.289671033,41,0.557926829,2.0,0,3,7.8724551500639794
0,0.9999999,55,0.204227364,0.0,0,2,8.160803920954665
0,0.008686571,51,0.185625507,0.0,0,6,8.216358332386156
0,0.074785043,53,0.132213557,2.0,0,6,9.028218795184895
0,0.822872945,51,0.244585138,0.0,0,6,8.006700845440367
1,0.077844311,57,0.00979804,0.0,3,4,8.517393171418904
0,0.287287677,51,0.303116147,3.0,0,12,8.699681400989514
0,0.070515907,72,57.0,0.0,0,1,8.594339400592892
0,0.70849528,25,0.176239182,0.0,0,3,7.8407064517494
0,0.205037395,61,0.369193562,2.0,0,14,9.391911647379434
0,0.430294337,39,0.493063367,0.0,0,10,8.987321812850125
0,0.9999999,24,0.0,0.0,0,1,0.0
0,0.305823849,48,0.627428787,0.0,0,28,8.575650760987806
0,0.0,36,0.36135182,1.0,0,7,8.660427359502146
0,0.066862209,70,0.174137463,1.0,0,3,8.210939733379021
0,0.06775729,72,0.012565971,0.0,0,1,8.288785810426928
0,0.050704572,78,368.0,0.0,0,4,8.594339400592892
1,0.078434773,42,0.250249917,0.0,0,6,8.006700845440367
0,0.0,48,0.131809835,1.0,0,3,8.497194544909547
0,0.557797197,49,0.306792165,0.0,0,7,8.27664912542186
0,0.115748071,54,0.169073539,0.0,0,7,8.412054873292933
0,0.061007695,66,0.127124696,0.0,0,10,8.853808274977197
0,0.053244152,32,0.025299948,0.0,0,3,8.251663923605589
0,0.011375297,41,0.394950631,0.0,0,11,8.987321812850125
0,1.089820359,22,0.079212916,0.0,0,3,7.591861714889934
0,0.6129515,62,1.628748215,0.0,0,8,7.650168700845001
0,0.636727251,40,0.194808028,3.0,2,10,8.430327258394575
0,0.221556886,59,0.00839832,0.0,1,2,8.517393171418904
0,0.023732938,80,0.016566695,0.0,0,5,8.160803920954665
0,0.038544287,69,0.011744966,0.0,0,6,8.182000136293405
0,0.9999999,47,0.286445013,1.0,1,5,8.366602832783736
0,0.226915199,84,572.0,0.0,0,14,8.594339400592892
0,0.003288816,85,273.0,0.0,0,12,8.594339400592892
0,0.090301796,49,0.457393699,0.0,0,21,8.667163717992533
0,0.086498945,60,0.511583012,0.0,0,16,8.447199819595703
1,0.710697039,52,1.180754918,2.0,0,13,8.232706009860976
0,0.003418511,82,1.0,0.0,0,5,8.594339400592892
0,0.008061996,47,815.0,0.0,1,5,8.594339400592892
0,0.008938411,67,0.000515305,0.0,0,5,9.1801903950253
0,0.134714611,50,0.617953321,2.0,0,12,9.030615441029495
1,0.9999999,37,0.01717826,1.0,1,0,8.174984532943087
0,0.0,33,0.229754049,0.0,1,8,8.517393171418904
0,0.541940435,50,0.669126398,1.0,0,9,8.343077871169383
0,0.008629901,66,9.0,0.0,0,5,8.594339400592892
0,0.925119129,51,0.344604528,0.0,2,10,8.131824785007195
0,0.404770343,48,1.952177016,0.0,0,9,7.244941546337007
0,0.003918787,52,0.20403629,0.0,0,12,8.594339400592892
0,0.269936503,40,0.113773487,2.0,1,4,8.665785595466064
0,0.013777165,81,0.001999556,0.0,0,4,8.412054873292933
0,0.0,65,0.721818756,0.0,0,10,8.06054004653864
0,0.9999999,27,0.090623363,0.0,0,4,8.652947112393857
0,0.272072793,35,0.240332013,0.0,0,9,8.575650760987806
0,0.033300891,80,0.180671269,0.0,0,11,8.343077871169383
0,0.041490175,38,0.40864996,2.0,0,13,8.912203841620542
0,0.0,52,0.728390629,0.0,0,12,9.318387276059317
0,0.015012792,69,0.008105802,0.0,0,9,9.145908511816794
0,0.148893012,64,0.213464863,0.0,0,9,9.193499354780156
0,0.9999999,50,0.044712345,4.0,2,1,8.787678239039497
0,0.011542376,79,0.288213244,0.0,0,23,7.783640596221253
0,0.01449015,30,0.268526826,0.0,0,9,9.318835968129482
0,0.022888878,48,0.405599341,0.0,1,16,9.04793908261736
0,0.0,49,0.23035335,1.0,0,12,8.552367266423891
0,0.1575179,56,0.268666972,0.0,0,9,8.38160253710989
0,0.0,35,0.314512572,0.0,0,13,8.824824939175638
0,0.716837755,32,0.307897368,2.0,0,11,8.006700845440367
0,0.9999999,46,0.274089085,3.0,4,5,10.133288891514404
0,0.30324175,37,0.49996961,2.0,0,21,9.70826311038665
0,0.011842905,63,0.183020609,0.0,0,11,8.086717920303906
0,0.008118279,54,0.176202644,0.0,0,14,9.105090961257085
0,0.05689255,56,0.00969903,0.0,0,6,9.210440366976517
0,0.067061927,55,0.117481643,0.0,0,6,8.764209507142004
0,0.180363927,33,0.310768352,0.0,0,8,8.160803920954665
0,0.011162278,57,0.00241838,1.0,0,8,9.115699967822062
0,0.9999999,54,0.022078734,0.0,2,0,8.476579508530941
0,0.146463405,35,0.106167277,0.0,0,6,8.174984532943087
0,0.092135545,30,0.075731067,0.0,0,5,8.294299608857235
0,0.0,63,0.403386454,0.0,1,6,8.010359588919783
0,0.018141447,65,0.7185222,0.0,0,22,8.70549681988774
0,0.090427815,53,0.278196778,0.0,0,7,8.671458150427666
0,0.085210064,53,0.343154246,2.0,0,8,8.922791623969637
0,0.457051432,54,0.063968872,2.0,0,2,8.76795190976342
0,0.153213451,77,0.292223095,0.0,0,10,7.842278779117352
0,0.036861154,49,0.169680929,0.0,0,7,8.824824939175638
0,0.543291776,46,1.111682376,3.0,0,10,8.160803920954665
0,0.725889951,40,0.575418031,0.0,0,11,8.665785595466064
0,0.028664543,52,0.504362119,0.0,0,23,8.975756630519417
0,0.0,33,0.262358023,2.0,0,7,8.740496729931813
0,0.9999999,66,0.057915058,0.0,0,2,6.249975242259483
0,0.152944438,29,0.028742814,0.0,0,2,8.294299608857235
0,0.253785354,51,1.131103422,0.0,0,7,7.8636512654486515
0,0.024365943,69,0.56323452,0.0,0,15,8.648396877031582
0,0.054205627,54,0.414558544,1.0,0,14,9.210440366976517
0,0.965248559,40,0.457842113,1.0,0,12,8.81001204797317
0,0.030596192,43,0.146654132,3.0,0,13,9.367429587218957
0,0.86080696,39,0.161307327,0.0,0,6,8.24117615049496
0,0.694309881,61,0.608029995,0.0,0,14,8.764209507142004
1,1.02425107,50,560.0,2.0,1,3,8.594339400592892
0,0.249500022,38,0.400249377,2.0,0,8,8.633018756921828
0,0.008523814,73,0.096301233,0.0,0,28,8.006700845440367
0,0.802057673,56,1.189085319,1.0,3,11,7.170888478512505
1,0.9999999,34,0.225963207,0.0,10,14,7.9658927350845286
0,0.199058001,68,0.024351221,0.0,0,7,10.349806654652559
0,0.126024619,38,0.826967026,0.0,0,16,8.027150106832774
0,0.9999999,58,0.387050702,0.0,0,5,8.343077871169383
0,0.070792358,32,0.074708047,1.0,0,8,8.740496729931813
0,0.072126727,30,0.134420178,0.0,0,5,8.086717920303906
0,0.873312669,51,0.071822077,0.0,0,6,8.497194544909547
0,0.235972984,60,0.30627549,0.0,0,12,8.936035096566041
0,0.058235397,30,0.411526795,0.0,0,5,7.995306620290822
0,0.138503362,54,0.266244585,0.0,0,8,8.006700845440367
0,0.0,25,0.165081142,0.0,0,5,7.488293515159428
0,0.018196125,39,0.433779642,0.0,0,12,8.73214326770192
0,0.857406941,41,0.328458943,1.0,0,9,8.987321812850125
1,0.914208122,28,0.281776913,0.0,3,4,8.03398273468322
0,0.566744834,67,0.553423088,1.0,0,16,8.157943507105037
0,0.002795398,55,0.217341419,3.0,0,6,8.716207971151853
0,0.157305905,44,0.144056289,3.0,0,11,8.999742789830492
0,0.026999509,41,1.021083305,3.0,0,7,8.671458150427666
0,0.066891005,51,0.609313339,2.0,0,19,8.24301946898925
0,0.65296624,69,0.694196914,0.0,0,20,8.434028950155469
0,0.355032562,61,0.19754424,1.0,0,7,8.619388703730907
0,0.414329284,46,0.1184048,1.0,0,6,8.64241515616962
0,0.012555277,51,0.297425644,1.0,0,9,8.294299608857235
0,0.661295605,80,1.679929266,0.0,0,16,7.030857476116121
0,0.069465123,62,0.281371863,1.0,1,11,9.210440366976517
0,0.46818672,63,0.725153017,0.0,0,8,8.14060704285845
1,0.9999999,66,0.059485129,1.0,1,1,8.294299608857235
0,0.0,35,0.0,0.0,0,4,8.393216011596527
0,0.373002934,34,0.167840045,1.0,0,6,8.174984532943087
0,0.091004923,68,0.427114577,0.0,0,25,8.517393171418904
0,0.013427647,55,0.502875065,0.0,0,7,8.249575150000199
0,0.46183545,37,0.359697845,2.0,0,9,8.412054873292933
0,0.212927109,50,0.452450298,2.0,0,8,8.97423821949758
0,0.007927181,65,0.002499375,1.0,0,9,8.294299608857235
0,0.085826889,41,0.368161251,0.0,0,31,8.894670262984233
0,1.015735125,28,0.465445462,0.0,2,4,7.0909098220799835
0,0.007958262,45,0.415595544,0.0,0,16,8.160803920954665
1,0.930003955,36,0.849439564,3.0,0,8,8.101980731853192
0,0.091670361,33,2.021978022,0.0,0,6,6.90875477931522
0,0.0,44,0.0009113,0.0,0,4,9.19786285046507
0,0.0,73,0.201996323,0.0,0,5,8.937743936942443
0,0.004395247,46,0.325642209,0.0,0,8,8.77971129020447
0,0.404735096,40,0.224582636,2.0,0,19,10.056251557087757
0,0.853367988,42,0.348691485,0.0,1,17,7.905810312658931
0,0.727175918,40,0.660461478,2.0,0,30,9.456027887725288
0,0.097047786,40,0.316354317,3.0,0,9,8.739216115061744
1,0.911898274,41,0.166723145,4.0,5,6,7.989899374942939
0,0.005021953,91,0.142492875,1.0,1,13,9.90353755128617
0,0.322573314,57,0.502210433,1.0,0,16,8.976767625171433
0,0.157951263,64,0.49396188,0.0,0,17,8.835355971121606
0,0.022665293,26,0.646772229,0.0,0,8,6.710523109452428
0,0.282537706,37,0.4252386,0.0,0,13,8.79497643168877
0,0.288706037,45,0.189633823,2.0,0,6,9.738553945343401
0,0.502813651,85,0.036585366,0.0,0,3,9.22700081286929
0,0.019427461,53,0.167244969,0.0,0,7,7.273092595999522
1,0.507542973,77,0.667719021,0.0,0,13,8.24301946898925
0,0.109270962,65,0.536170213,0.0,0,14,7.944492163932159
0,0.000560034,53,0.386870402,2.0,0,14,9.086476384753796
0,0.066423827,37,0.335184979,0.0,0,6,9.105090961257085
0,0.129219638,46,0.437093818,3.0,0,13,8.699681400989514
0,0.609819509,59,0.238057887,1.0,0,8,9.453208116138121
0,0.0,27,0.007584899,0.0,0,4,8.665785595466064
0,0.116362597,55,0.332212682,1.0,1,25,9.869620483024551
0,0.868263473,37,1.194253592,1.0,5,8,7.3783837129967145
0,1.0,40,0.977777778,5.0,0,15,8.249313746260636
0,0.062863344,43,0.232773397,2.0,0,7,8.671458150427666
0,0.01047572,73,0.117065836,0.0,0,26,9.138951775888529
0,0.062603053,61,0.619380619,0.0,0,9,6.90875477931522
0,0.063639572,54,0.344086022,1.0,0,3,7.240649694255466
0,0.042577485,47,0.425886951,0.0,0,15,8.802672840312818
0,0.14383509,37,0.303559525,2.0,0,8,8.922791623969637
0,0.867002481,28,0.431609013,1.0,0,7,8.055475141757274
0,0.275678223,66,0.359752772,0.0,0,13,8.612685172875459
0,0.000453118,42,0.316202551,3.0,0,8,9.491828300264636
0,0.174656964,67,0.195826994,0.0,0,6,8.434028950155469
1,0.9999999,26,25.0,0.0,0,1,8.594339400592892
0,0.049044711,80,0.032910525,0.0,0,4,7.978310969867722
0,0.9999999,35,199.0,0.0,0,0,8.594339400592892
0,0.245309661,80,0.101539942,0.0,0,8,8.737773460327283
0,0.616852544,59,0.441637722,0.0,1,10,9.15915233520675
1,0.9999999,30,0.20043494,0.0,1,2,7.922623574217286
0,0.021854644,73,0.171221788,0.0,0,14,9.259225769705994
0,0.0,42,180.0,0.0,1,2,8.594339400592892
0,0.625428647,55,5.996007984,2.0,0,9,6.2166061010848646
0,0.0,44,0.326508262,2.0,0,5,9.952325334619427
0,0.126504247,57,0.333817126,0.0,0,10,8.732465848349879
0,0.203339312,32,0.196017274,0.0,0,13,8.335191583433202
0,0.925893845,31,0.516296741,0.0,0,15,8.517393171418904
0,0.601782042,58,0.385623564,1.0,0,8,8.909370405197466
0,0.262838369,70,0.538187009,0.0,0,5,7.244941546337007
0,0.116473851,56,0.820917908,0.0,0,24,9.210440366976517
0,0.171728534,24,40.0,0.0,0,2,8.594339400592892
0,0.091116355,42,0.047980808,0.0,0,4,7.824445930877619
0,0.045690078,76,0.259907176,0.0,0,6,7.937731775260109
1,0.921014296,73,0.437111883,1.0,0,13,9.15915233520675
0,0.57184586,64,0.654085746,0.0,0,15,8.604837701268284
0,0.516626086,63,1.256613206,0.0,0,19,8.476579508530941
0,0.581718017,72,0.699336197,0.0,0,7,7.848153086199526
0,0.426398114,25,0.214797534,1.0,0,7,8.699681400989514
1,0.197698037,27,0.442951713,1.0,1,13,8.544029845369797
0,0.168962548,52,0.302201193,4.0,0,17,9.1821466376054
0,0.057139592,26,550.0,0.0,0,3,8.594339400592892
0,0.299607436,56,0.016536832,0.0,0,1,8.89795568688403
0,0.019950493,48,0.240139616,0.0,0,8,8.653470809708786
0,0.001324967,75,1.0,0.0,0,3,8.594339400592892
0,0.394641157,50,2.494793836,2.0,2,21,7.783640596221253
0,0.516904502,80,0.252941921,1.0,0,15,8.974997713204976
0,0.17091979,53,0.836949783,1.0,0,16,8.078998258685154
0,0.046021728,77,0.006570803,0.0,0,8,9.259225769705994
0,0.066872189,44,0.022438205,0.0,0,15,9.0280988119824
0,0.01908193,59,0.0164,1.0,0,14,7.824046010856292
0,0.9999999,30,0.149770046,0.0,0,2,8.517393171418904
0,0.762389484,42,0.331687374,0.0,0,17,9.84341902607001
0,0.136980703,47,0.161073826,5.0,0,9,8.50045386741194
0,0.053764837,54,0.00514271,2.0,0,7,9.364519622823858
0,0.317164078,54,0.431176809,1.0,1,17,8.558143177745192
0,0.0,39,0.537901101,0.0,0,7,8.771990436532242
0,0.253741631,34,0.16989827,1.0,0,15,9.350189267092581
0,0.026197863,64,0.144959733,0.0,0,6,8.188966863648876
0,0.016264501,63,0.185234899,1.0,0,13,8.559294367434873
0,0.0,30,0.251437141,0.0,0,4,8.294299608857235
0,0.359653669,70,0.458853942,1.0,2,12,8.442900586834382
0,0.039358977,51,0.130610672,2.0,0,13,8.55468163582723
0,0.96784739,47,0.493594417,3.0,0,8,9.169622538697624
0,0.073921779,48,0.164039993,0.0,0,4,8.682877107057168
0,0.106895066,61,0.278289025,0.0,0,16,8.677269139262872
0,0.0,42,0.298485517,4.0,0,11,8.824824939175638
